Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Sky Code,4191,209,,http://www.spoj.com/problems/MSKYCODE/,Spoj,,,
Another Lucky Numbers,4194,119,,http://www.spoj.com/problems/MSE08G/,Spoj,,,
GCD Determinant ,4195,223,,http://www.spoj.com/problems/MSE08H/,Spoj,,,
Dominoes,4197,101,,http://www.spoj.com/problems/DOMINOES/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Lego,4198,87,,http://www.spoj.com/problems/LEGO/,Spoj,,,
Hamster flight,4200,744,,http://www.spoj.com/problems/HAMSTER1/,Spoj,,,
Coder Ratings,4201,668,,http://www.spoj.com/problems/RATING/,Spoj,,,
Brackets Parade,4202,207,,http://www.spoj.com/problems/BRPAR/,Spoj,,,
Showstopper,4204,57,,http://www.spoj.com/problems/MSE07E/,Spoj,,,
Fast Maximum Matching,4206,836,,http://www.spoj.com/problems/MATCHING/,Spoj,,,
Payment System,4225,27,,http://www.spoj.com/problems/MSE06E/,Spoj,,,
Japan,4226,1108,,http://www.spoj.com/problems/MSE06H/,Spoj,,,
"""Shortest"" pair of paths ",4227,138,,http://www.spoj.com/problems/MSE06I/,Spoj,,,
Wandering Queen,4235,162,,http://www.spoj.com/problems/QUEEN/,Spoj,,,
Pilots,4259,768,,http://www.spoj.com/problems/MPILOT/,Spoj,,,
Train TimeTable,4273,341,,http://www.spoj.com/problems/TTTABLE/,Spoj,,,
rotate it,4275,35,,http://www.spoj.com/problems/BFROTATE/,Spoj,,,
Rectangles,4300,10711,,http://www.spoj.com/problems/AE00/,Spoj,,,
"(K,N)-Knight",4302,269,,http://www.spoj.com/problems/AE2B/,Spoj,,,
Dice,4303,417,,http://www.spoj.com/problems/AE2A/,Spoj,,,
Drilling,4305,53,,http://www.spoj.com/problems/AE3A/,Spoj,,,
The way to Bytemountain,4306,26,,http://www.spoj.com/problems/AE4B/,Spoj,,,
Stamps,4307,23,,http://www.spoj.com/problems/AE4A/,Spoj,,,
Byteantean towns,4308,52,,http://www.spoj.com/problems/AE5B1/,Spoj,,,
Circular game,4309,25,,http://www.spoj.com/problems/AE5A1/,Spoj,,,
Permutacja,4310,117,,http://www.spoj.com/problems/AE5B2/,Spoj,,,
Quasi-template,4311,15,,http://www.spoj.com/problems/AE5A2/,Spoj,,,
Catch Fish,4318,332,,http://www.spoj.com/problems/MFISH/,Spoj,,,
The fate of the pineapple,4324,41,,http://www.spoj.com/problems/EVERLAST/,Spoj,,,
Counting K-Rectangle,4329,273,,http://www.spoj.com/problems/KRECT/,Spoj,,,
Empty Boxes,4343,2230,,http://www.spoj.com/problems/EBOXES/,Spoj,,,
Giá trị lớn nhất 3,4350,229,,http://www.spoj.com/problems/QMAX3VN/,Spoj,,,
Snowflakes,4354,441,,http://www.spoj.com/problems/TWINSNOW/,Spoj,,,
Twofive,4378,58,,http://www.spoj.com/problems/TABLE5X5/,Spoj,,,
Cards shuffing,4390,66,,http://www.spoj.com/problems/CARDSHUF/,Spoj,,,
Counting Arborescence,4407,85,,http://www.spoj.com/problems/DAGCNT/,Spoj,,,
Build a Fence,4408,6542,,http://www.spoj.com/problems/FENCE1/,Spoj,,,
Circle vs Triangle,4409,50,,http://www.spoj.com/problems/AREA1/,Spoj,,,
Repair the Door,4410,45,,http://www.spoj.com/problems/REPAIR1/,Spoj,,,
Counting Expressions,4411,27,,http://www.spoj.com/problems/EXPR3/,Spoj,,,
"Factorization, Factorization, Factorization",4412,42,,http://www.spoj.com/problems/FACTOR1/,Spoj,,,
Gem,4413,85,,http://www.spoj.com/problems/GEM/,Spoj,,,
Highway,4414,50,,http://www.spoj.com/problems/HIGHWAY1/,Spoj,,,
Power of Integer,4415,217,,http://www.spoj.com/problems/INTEGER1/,Spoj,,,
Jumping Hands,4416,198,,http://www.spoj.com/problems/JUMP1/,Spoj,,,
Counting Graphs,4420,33,,http://www.spoj.com/problems/KPGRAPHS/,Spoj,,,
Irreducible polynomials over GF2,4421,55,,http://www.spoj.com/problems/GF2/,Spoj,,,
Spelling Lists,4429,127,,http://www.spoj.com/problems/MIB/,Spoj,,,
Simple Arithmetics II,4452,4508,,http://www.spoj.com/problems/ARITH2/,Spoj,,,
Bouncing Balls II,4453,198,,http://www.spoj.com/problems/BOBALLS2/,Spoj,,,
Brackets II,4454,306,,http://www.spoj.com/problems/BRCKTS2/,Spoj,,,
Going to the Movies,4455,76,,http://www.spoj.com/problems/MOVIE/,Spoj,,,
Jumbo Airlines,4456,49,,http://www.spoj.com/problems/AIRLINES/,Spoj,,,
Shopping II,4457,69,,http://www.spoj.com/problems/SHOP2/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
A Famous Airport Manager,4461,18,,http://www.spoj.com/problems/AIRLINE2/,Spoj,,,
The Ant,4465,344,,http://www.spoj.com/problems/ANTTT/,Spoj,,,
Playfair Cracker,4476,0,,http://www.spoj.com/problems/PLAYFAIR/,Spoj,,,
Flower growing,4477,107,,http://www.spoj.com/problems/FLOWGROW/,Spoj,,,
Counting Expressions II,4478,13,,http://www.spoj.com/problems/EXPR4/,Spoj,,,
Chaos Strings,4480,325,,http://www.spoj.com/problems/MCHAOS/,Spoj,,,
Roads Repair,4483,118,,http://www.spoj.com/problems/MROADS/,Spoj,,,
MobiZone vs VinaGone,4485,176,,http://www.spoj.com/problems/MOBIVINA/,Spoj,,,
Can you answer these queries VI,4487,471,,http://www.spoj.com/problems/GSS6/,Spoj,,,
Primes in GCD Table,4491,262,,http://www.spoj.com/problems/PGCD/,Spoj,,,
Binomial Coefficients,4523,185,,http://www.spoj.com/problems/UCI2009B/,Spoj,,,
Digger Octaves,4525,112,,http://www.spoj.com/problems/UCI2009D/,Spoj,,,
Frog Wrestling,4528,60,,http://www.spoj.com/problems/FROGS/,Spoj,,,
String reduction,4532,142,,http://www.spoj.com/problems/STREDUCE/,Spoj,,,
Determinant of Banded Matrices,4533,14,,http://www.spoj.com/problems/BANDMATR/,Spoj,,,
Tobo or not Tobo,4546,178,,http://www.spoj.com/problems/ANARC08A/,Spoj,,,
Adding Sevens,4549,1312,,http://www.spoj.com/problems/ANARC08B/,Spoj,,,
Match Maker,4551,55,,http://www.spoj.com/problems/ANARC08C/,Spoj,,,
Adding up Triangles,4552,134,,http://www.spoj.com/problems/ANARC08D/,Spoj,,,
Einbahnstrasse,4555,372,,http://www.spoj.com/problems/ANARC08F/,Spoj,,,
Think I will Buy Me a Football Team,4556,1206,,http://www.spoj.com/problems/ANARC08G/,Spoj,,,
Musical Chairs,4557,2024,,http://www.spoj.com/problems/ANARC08H/,Spoj,,,
I Speak Whales,4558,169,,http://www.spoj.com/problems/ANARC08I/,Spoj,,,
A Day at the Races,4559,105,,http://www.spoj.com/problems/ANARC08J/,Spoj,,,
The Double HeLiX,4560,2975,,http://www.spoj.com/problems/ANARC05B/,Spoj,,,
Chop Ahoy! Revisited!,4564,1477,,http://www.spoj.com/problems/ANARC05H/,Spoj,,,
What is your Logo,4565,791,,http://www.spoj.com/problems/ANARC05I/,Spoj,,,
Rotating Rings,4568,246,,http://www.spoj.com/problems/ANARC07C/,Spoj,,,
Let go to the movies,4569,122,,http://www.spoj.com/problems/ANARC07G/,Spoj,,,
Riding in cycles,4574,25,,http://www.spoj.com/problems/CYCLERUN/,Spoj,,,
ABCDEF,4580,2983,,http://www.spoj.com/problems/ABCDEF/,Spoj,,,
Star Wars,4585,68,,http://www.spoj.com/problems/GCJ08C/,Spoj,,,
Texas Trip,4586,57,,http://www.spoj.com/problems/WLOO0707/,Spoj,,,
Electric Fences,4587,48,,http://www.spoj.com/problems/FENCE3/,Spoj,,,
SETI,4588,83,,http://www.spoj.com/problems/NWERC04H/,Spoj,,,
Arithmetic sequence,4593,53,,http://www.spoj.com/problems/ARITHSEQ/,Spoj,,,
Proving Equivalences,4644,137,,http://www.spoj.com/problems/PMATRIX/,Spoj,,,
Cross Mountain Climb,4656,52,,http://www.spoj.com/problems/CCROSS/,Spoj,,,
Gas Wars,4657,97,,http://www.spoj.com/problems/GASWARS/,Spoj,,,
Help Hemant Verma,4658,47,,http://www.spoj.com/problems/HHEMANT/,Spoj,,,
Wireless,4666,90,,http://www.spoj.com/problems/WIRELESS/,Spoj,,,
Gremlins,4667,38,,http://www.spoj.com/problems/GREMLINS/,Spoj,,,
Cross Mountain Climb Extreme,4669,23,,http://www.spoj.com/problems/CCROSSX/,Spoj,,,
Yanu in Movie theatre,4672,886,,http://www.spoj.com/problems/FUNPROB/,Spoj,,,
Twice,4681,205,,http://www.spoj.com/problems/TWICE/,Spoj,,,
Grid Points in a Triangle,4717,85,,http://www.spoj.com/problems/GPINTRI/,Spoj,,,
Strategy game,4761,29,,http://www.spoj.com/problems/HS09GAME/,Spoj,,,
Diophantine equation,4784,53,,http://www.spoj.com/problems/HS09EQ/,Spoj,,,
Starship,4785,8,,http://www.spoj.com/problems/HS09SHIP/,Spoj,,,
ZSequence,4828,43,,http://www.spoj.com/problems/ZSEQ/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Ant,4839,147,,http://www.spoj.com/problems/PA06ANT/,Spoj,,,
Bridge,4871,141,,http://www.spoj.com/problems/BRI/,Spoj,,,
Words on graphs,4881,99,,http://www.spoj.com/problems/AMBIG/,Spoj,,,
Counting in a DAG,4882,79,,http://www.spoj.com/problems/DAGCNT2/,Spoj,,,
Run-Length Mathematics,4908,602,,http://www.spoj.com/problems/RLM/,Spoj,,,
Integer Factorization (20 digits),4941,191,,http://www.spoj.com/problems/FACT1/,Spoj,,,
Integer Factorization (15 digits),4942,1188,,http://www.spoj.com/problems/FACT0/,Spoj,,,
Integer Factorization (29 digits),4948,8,,http://www.spoj.com/problems/FACT2/,Spoj,,,
Bridges! More bridges!,4951,39,,http://www.spoj.com/problems/BRII/,Spoj,,,
Goal for Raúl,4987,485,,http://www.spoj.com/problems/GOALFR/,Spoj,,,
Madrids One Way Streets,4988,128,,http://www.spoj.com/problems/MOWS/,Spoj,,,
Traveling Salesman,4993,906,,http://www.spoj.com/problems/FAKETSP/,Spoj,,,
Lost in Madrid,5010,149,,http://www.spoj.com/problems/LIM/,Spoj,,,
Library for Madrid,5011,35,,http://www.spoj.com/problems/LFM/,Spoj,,,
Crazy Receptionist,5014,6,,http://www.spoj.com/problems/CRAZYR/,Spoj,,,
Decode the Castanets,5015,26,,http://www.spoj.com/problems/CASTANET/,Spoj,,,
Guernica,5016,17,,http://www.spoj.com/problems/GUERNICA/,Spoj,,,
Street Gambler,5018,24,,http://www.spoj.com/problems/STRGAMB/,Spoj,,,
Discrete Math Problem,5084,226,,http://www.spoj.com/problems/GCD3/,Spoj,,,
Feline Olympics - Mouseball,5091,436,,http://www.spoj.com/problems/MBALL/,Spoj,,,
Pretty Functions,5093,31,,http://www.spoj.com/problems/PRETTY/,Spoj,,,
Mystic  Craft,5102,46,,http://www.spoj.com/problems/MYSTIC/,Spoj,,,
Top 10,5103,30,,http://www.spoj.com/problems/TOP10/,Spoj,,,
Spam Detection,5104,12,,http://www.spoj.com/problems/SPAMD/,Spoj,,,
Playing with Marbles,5107,616,,http://www.spoj.com/problems/TUTMRBL/,Spoj,,,
"Two ""Ways""",5115,55,,http://www.spoj.com/problems/SPHIWAY/,Spoj,,,
Wine trading in Gergovia,5117,1022,,http://www.spoj.com/problems/GERGOVIA/,Spoj,,,
Minimal Possible String,5120,51,,http://www.spoj.com/problems/MINSEQ/,Spoj,,,
Bomb the Bridge,5128,32,,http://www.spoj.com/problems/BOMB/,Spoj,,,
A Pair of Graphs,5142,59,,http://www.spoj.com/problems/PAIRGRPH/,Spoj,,,
Binary Integer,5143,24,,http://www.spoj.com/problems/BNYINT/,Spoj,,,
Cryptography Reloaded (Act I),5144,27,,http://www.spoj.com/problems/CRYPTO6/,Spoj,,,
Déjà vu,5145,15,,http://www.spoj.com/problems/DEJAVU/,Spoj,,,
Experiment on a … Cable,5146,6,,http://www.spoj.com/problems/CABLEXPR/,Spoj,,,
Fire-Control System,5147,25,,http://www.spoj.com/problems/FCSYS/,Spoj,,,
Get-Together at Stockholm,5148,41,,http://www.spoj.com/problems/STCKHOLM/,Spoj,,,
History of Languages,5149,23,,http://www.spoj.com/problems/HISTORY/,Spoj,,,
Junk-Mail Filter,5150,53,,http://www.spoj.com/problems/JMFILTER/,Spoj,,,
Alice’s Cube,5151,296,,http://www.spoj.com/problems/ALICECUB/,Spoj,,,
Brute-force Algorithm EXTREME,5152,59,,http://www.spoj.com/problems/BFALG/,Spoj,,,
Compressed String,5153,38,,http://www.spoj.com/problems/COMPRESS/,Spoj,,,
Cryptography Reloaded (Act II),5154,27,,http://www.spoj.com/problems/CRYPTO7/,Spoj,,,
Exciting Time,5155,20,,http://www.spoj.com/problems/TETRIS2D/,Spoj,,,
Flowers Placement,5156,34,,http://www.spoj.com/problems/FLOWERS2/,Spoj,,,
Game Simulator,5157,2,,http://www.spoj.com/problems/TRACTOR/,Spoj,,,
Heroes Arrangement,5158,6,,http://www.spoj.com/problems/HEROARR/,Spoj,,,
Island Explorer,5159,32,,http://www.spoj.com/problems/IEXPOLRE/,Spoj,,,
Jinyuetuan Puzzle,5160,32,,http://www.spoj.com/problems/O2JAM/,Spoj,,,
Factorial vs Power,5161,643,,http://www.spoj.com/problems/FACVSPOW/,Spoj,,,
Tower of Vientiane,5163,41,,http://www.spoj.com/problems/VIENTIAN/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Double Sorting,5182,10,,http://www.spoj.com/problems/PAIRSORT/,Spoj,,,
Monotonous numbers,5196,304,,http://www.spoj.com/problems/MONONUM/,Spoj,,,
Differential Diagnosis,5197,50,,http://www.spoj.com/problems/DIFFDIAG/,Spoj,,,
Area of a Garden,5240,1247,,http://www.spoj.com/problems/GARDENAR/,Spoj,,,
A Coin Game,5271,358,,http://www.spoj.com/problems/XOINC/,Spoj,,,
Recurrence,5294,202,,http://www.spoj.com/problems/REC/,Spoj,,,
Adjacent Bit Counts,5295,1789,,http://www.spoj.com/problems/GNYR09F/,Spoj,,,
Air Combat,5296,50,,http://www.spoj.com/problems/COMBAT/,Spoj,,,
Interval Challenge,5298,96,,http://www.spoj.com/problems/INTERVA2/,Spoj,,,
Mexican Standoff,5300,18,,http://www.spoj.com/problems/MEXICAN/,Spoj,,,
Query Problem,5301,300,,http://www.spoj.com/problems/QUERYSTR/,Spoj,,,
Tetravex Puzzle,5317,237,,http://www.spoj.com/problems/TETRAVEX/,Spoj,,,
Four Mines,5373,13,,http://www.spoj.com/problems/MINES4/,Spoj,,,
Fishing Net,5446,31,,http://www.spoj.com/problems/FISHNET/,Spoj,,,
Seinfeld,5449,3551,,http://www.spoj.com/problems/ANARC09A/,Spoj,,,
"Tiles of Tetris, Not!",5450,1835,,http://www.spoj.com/problems/ANARC09B/,Spoj,,,
Not So Flat After All,5451,892,,http://www.spoj.com/problems/ANARC09C/,Spoj,,,
Hop Do not Walk,5452,132,,http://www.spoj.com/problems/ANARC09D/,Spoj,,,
Air Strike,5453,138,,http://www.spoj.com/problems/ANARC09F/,Spoj,,,
Bird or not bird,5463,97,,http://www.spoj.com/problems/BIRD/,Spoj,,,
Counting triangles,5464,173,,http://www.spoj.com/problems/CT/,Spoj,,,
Deliver pizza,5465,264,,http://www.spoj.com/problems/DP/,Spoj,,,
Electronic queue,5466,130,,http://www.spoj.com/problems/EQ/,Spoj,,,
Finding password,5467,125,,http://www.spoj.com/problems/FP/,Spoj,,,
Going to school,5468,191,,http://www.spoj.com/problems/GS/,Spoj,,,
Houses,5469,21,,http://www.spoj.com/problems/HOUSES2/,Spoj,,,
Heavy Sequences,5511,60,,http://www.spoj.com/problems/HSEQ/,Spoj,,,
Buy Your House,5522,11,,http://www.spoj.com/problems/PHU09H/,Spoj,,,
Highway Patrol,5523,11,,http://www.spoj.com/problems/PHU09K/,Spoj,,,
Math with Bases (Easy),5530,55,,http://www.spoj.com/problems/BSMATH1/,Spoj,,,
Kutevi Hard,5531,87,,http://www.spoj.com/problems/KUTH/,Spoj,,,
Sequoiadendron,5541,61,,http://www.spoj.com/problems/SEQUOIA/,Spoj,,,
Counting pairs,5542,95,,http://www.spoj.com/problems/CPAIR/,Spoj,,,
Math with Bases,5566,9,,http://www.spoj.com/problems/BSMATH2/,Spoj,,,
Knight Moves,5609,54,,http://www.spoj.com/problems/KMOVES/,Spoj,,,
LL and ErBao,5637,2,,http://www.spoj.com/problems/ISUN1/,Spoj,,,
Mobile Service Hard,5638,15,,http://www.spoj.com/problems/SERVICEH/,Spoj,,,
Fractions on Tree,5640,772,,http://www.spoj.com/problems/NG0FRCTN/,Spoj,,,
Divide Polygon,5649,12,,http://www.spoj.com/problems/DTPOLY/,Spoj,,,
Snow White and the N dwarfs,5652,259,,http://www.spoj.com/problems/PATULJCI/,Spoj,,,
Fractions on Tree ( reloaded !),5673,226,,http://www.spoj.com/problems/NG1FRCTN/,Spoj,,,
The last digit re-visited,5699,4655,,http://www.spoj.com/problems/LASTDIG2/,Spoj,,,
Primes of Lambda,5703,15,,http://www.spoj.com/problems/LPRIME/,Spoj,,,
123 Sequence,5725,99,,http://www.spoj.com/problems/KSEQ/,Spoj,,,
Paradox,5732,584,,http://www.spoj.com/problems/PARADOX/,Spoj,,,
Alternating Permutations,5830,50,,http://www.spoj.com/problems/ALTPERM/,Spoj,,,
Permutation Jumping,5831,125,,http://www.spoj.com/problems/PERMJUMP/,Spoj,,,
AND Rounds,5832,712,,http://www.spoj.com/problems/ANDROUND/,Spoj,,,
XOR Rounds,5833,292,,http://www.spoj.com/problems/XORROUND/,Spoj,,,
Troops of Sand Monsters,5885,88,,http://www.spoj.com/problems/TROOPS/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Tri,5902,54,,http://www.spoj.com/problems/CEOI09TR/,Spoj,,,
Square-free Integers Factorization,5911,9,,http://www.spoj.com/problems/SQFFACT/,Spoj,,,
Factorial length,5917,2431,,http://www.spoj.com/problems/LENGFACT/,Spoj,,,
Finding Maximum,5969,87,,http://www.spoj.com/problems/FINDMAX/,Spoj,,,
Finding Primes,5970,525,,http://www.spoj.com/problems/FINDPRM/,Spoj,,,
LCM Sum,5971,885,,http://www.spoj.com/problems/LCMSUM/,Spoj,,,
Maximum Sum Sequences,5972,751,,http://www.spoj.com/problems/MAXSUMSQ/,Spoj,,,
Selecting Teams,5973,103,,http://www.spoj.com/problems/SELTEAM/,Spoj,,,
Travelling Knight,5975,27,,http://www.spoj.com/problems/TRKNIGHT/,Spoj,,,
Traversing Grid,5976,2595,,http://www.spoj.com/problems/TRGRID/,Spoj,,,
Weird Function,5977,581,,http://www.spoj.com/problems/WEIRDFN/,Spoj,,,
Frequent Prime Ranges,5978,405,,http://www.spoj.com/problems/FRQPRIME/,Spoj,,,
Yet Another Permutations Problem,5979,975,,http://www.spoj.com/problems/YAPP/,Spoj,,,
Matrix Game,5980,455,,http://www.spoj.com/problems/MATGAME/,Spoj,,,
Dinner,6035,109,,http://www.spoj.com/problems/DINGRP/,Spoj,,,
Mountain Walking,6041,433,,http://www.spoj.com/problems/QCJ1/,Spoj,,,
Another Box Problem,6042,528,,http://www.spoj.com/problems/QCJ2/,Spoj,,,
The Game,6043,470,,http://www.spoj.com/problems/QCJ3/,Spoj,,,
Minimum Diameter Circle,6044,242,,http://www.spoj.com/problems/QCJ4/,Spoj,,,
PBCGAME,6052,56,,http://www.spoj.com/problems/PBCGAME/,Spoj,,,
Another GCD problem,6059,293,,http://www.spoj.com/problems/GCDSQF/,Spoj,,,
Chocolate,6072,114,,http://www.spoj.com/problems/SOCOLA/,Spoj,,,
Building Bridges,6168,645,,http://www.spoj.com/problems/BRIDGE/,Spoj,,,
Standing Sequence,6169,99,,http://www.spoj.com/problems/SSEQ/,Spoj,,,
Homecoming,6170,14,,http://www.spoj.com/problems/HOMEC/,Spoj,,,
Majority,6171,3117,,http://www.spoj.com/problems/MAJOR/,Spoj,,,
OAE,6172,715,,http://www.spoj.com/problems/OAE/,Spoj,,,
Jane and Tarzan,6187,137,,http://www.spoj.com/problems/JANE/,Spoj,,,
Edit distance,6219,5249,,http://www.spoj.com/problems/EDIST/,Spoj,,,
Increasing Powers of K,6221,243,,http://www.spoj.com/problems/INCPOWK/,Spoj,,,
Matches,6236,338,,http://www.spoj.com/problems/FERT21_0/,Spoj,,,
Inversion Count,6256,5429,,http://www.spoj.com/problems/INVCNT/,Spoj,,,
Rank of a Fraction,6264,90,,http://www.spoj.com/problems/FNRANK/,Spoj,,,
Another Game With Numbers,6285,542,,http://www.spoj.com/problems/NGM2/,Spoj,,,
Sum of products,6286,150,,http://www.spoj.com/problems/SUMMUL/,Spoj,,,
Treeramids,6288,481,,http://www.spoj.com/problems/PYRA/,Spoj,,,
Bomberman,6289,123,,http://www.spoj.com/problems/BOMBER/,Spoj,,,
Robbery 2,6290,685,,http://www.spoj.com/problems/ROBBERY2/,Spoj,,,
Shmoogle Wave,6292,16,,http://www.spoj.com/problems/SHMOOGLE/,Spoj,,,
Yodaness Level,6294,1587,,http://www.spoj.com/problems/YODANESS/,Spoj,,,
Experiment,6296,23,,http://www.spoj.com/problems/EXPER/,Spoj,,,
Decipher,6297,2571,,http://www.spoj.com/problems/ROOTCIPH/,Spoj,,,
Move Marbles,6299,17,,http://www.spoj.com/problems/MOVMRBL/,Spoj,,,
The hunt for Gollum,6322,360,,http://www.spoj.com/problems/ARDA1/,Spoj,,,
Many polygons,6325,149,,http://www.spoj.com/problems/NGON/,Spoj,,,
ZUMA,6340,184,,http://www.spoj.com/problems/ZUMA/,Spoj,,,
Rock-Paper-Scissors-Lizard-Spock,6356,151,,http://www.spoj.com/problems/RPSSL/,Spoj,,,
Two Array Problem,6377,150,,http://www.spoj.com/problems/SAMTWARR/,Spoj,,,
Counting Triangles 2,6408,48,,http://www.spoj.com/problems/KKKCT2/,Spoj,,,
PP numbers,6450,605,,http://www.spoj.com/problems/MB1/,Spoj,,,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Finding the Kth Prime,6470,1192,,http://www.spoj.com/problems/TDKPRIME/,Spoj,,,
Printing some primes,6471,1015,,http://www.spoj.com/problems/TDPRIMES/,Spoj,,,
Bowling,6477,350,,http://www.spoj.com/problems/BOWLING1/,Spoj,,,
Hamster Flight 2,6478,33,,http://www.spoj.com/problems/HAMSTER2/,Spoj,,,
The Very Greatest Common Divisor,6479,58,,http://www.spoj.com/problems/VGCD/,Spoj,,,
Printing some primes (Hard),6488,28,,http://www.spoj.com/problems/PRIMES2/,Spoj,,,
Finding the Kth Prime (Hard),6489,23,,http://www.spoj.com/problems/KPRIMES2/,Spoj,,,
Breaking Chocolates,6499,91,,http://www.spoj.com/problems/BCHOCO/,Spoj,,,
Counting Diameter,6500,30,,http://www.spoj.com/problems/DCOUNT/,Spoj,,,
Travelling Salesman Again !,6503,90,,http://www.spoj.com/problems/TSPAGAIN/,Spoj,,,
Farmer Sepp,6517,253,,http://www.spoj.com/problems/JOCHEF/,Spoj,,,
N DIV PHI_N,6556,432,,http://www.spoj.com/problems/NDIVPHI/,Spoj,,,
N DIV PHI_N (Hard),6560,121,,http://www.spoj.com/problems/NDIVPHI2/,Spoj,,,
Esferas,6562,258,,http://www.spoj.com/problems/PRUBALL/,Spoj,,,
Divide and Conquer,6576,24,,http://www.spoj.com/problems/DIVCON/,Spoj,,,
Segment Tree,6578,47,,http://www.spoj.com/problems/SEGTREE/,Spoj,,,
Islands and Hotel Chains,6622,34,,http://www.spoj.com/problems/HCHAINS/,Spoj,,,
Snowball Game,6624,35,,http://www.spoj.com/problems/SNOWGAME/,Spoj,,,
Consecutive sequence,6650,281,,http://www.spoj.com/problems/SEQ6/,Spoj,,,
Skiers,6652,4,,http://www.spoj.com/problems/SKIVER1/,Spoj,,,
Easy Longest Common Substring,6665,86,,http://www.spoj.com/problems/ELCS/,Spoj,,,
Load Testing ,6678,181,,http://www.spoj.com/problems/GCJ101C/,Spoj,,,
Điểm trên cạnh hình chữ nhật - HRASTOVI,6681,96,,http://www.spoj.com/problems/MRECT1/,Spoj,,,
A - Comparison Expressions,6690,48,,http://www.spoj.com/problems/BOCOMP/,Spoj,,,
Picking Up Chicks,6691,290,,http://www.spoj.com/problems/GCJ101BB/,Spoj,,,
B - Esperanto Lessons,6692,57,,http://www.spoj.com/problems/BOLESSON/,Spoj,,,
C - Karaoke,6693,4,,http://www.spoj.com/problems/BOKO/,Spoj,,,
D - Playing with Marbles,6694,2102,,http://www.spoj.com/problems/BOMARBLE/,Spoj,,,
E - Publish of Perish,6695,665,,http://www.spoj.com/problems/BOPERISH/,Spoj,,,
Make it Smooth,6700,65,,http://www.spoj.com/problems/GCJ101AB/,Spoj,,,
Making Chess Boards,6706,21,,http://www.spoj.com/problems/CT101CC/,Spoj,,,
Multiplying by Rotation ,6709,77,,http://www.spoj.com/problems/MBR/,Spoj,,,
Transform a Sequence,6711,33,,http://www.spoj.com/problems/BLOCK/,Spoj,,,
Two Paths,6717,87,,http://www.spoj.com/problems/TWOPATHS/,Spoj,,,
Paper Fold,6720,12,,http://www.spoj.com/problems/PFOLD/,Spoj,,,
Goldbach graphs,6726,20,,http://www.spoj.com/problems/GOLDG/,Spoj,,,
Coeficientes,6731,1076,,http://www.spoj.com/problems/COEF/,Spoj,,,
Camels,6732,65,,http://www.spoj.com/problems/CT14E/,Spoj,,,
Nice Quadrangles,6738,167,,http://www.spoj.com/problems/CHEFMAY/,Spoj,,,
Sequence Function,6767,11,,http://www.spoj.com/problems/SEQFUN/,Spoj,,,
Happy Coins,6772,1599,,http://www.spoj.com/problems/HC/,Spoj,,,
Dinostratus Numbers,6773,76,,http://www.spoj.com/problems/DINONUM/,Spoj,,,
