Bayan Bus                    ,                475A,3289,,https://www.codeforces.com/problemset/problem/475/A,Codeforces,['implementation'],,
Ant colony                    ,                474F,915,,https://www.codeforces.com/problemset/problem/474/F,Codeforces,"['data structures', 'number theory']",,
Pillars                    ,                474E,816,,https://www.codeforces.com/problemset/problem/474/E,Codeforces,"['binary search', 'data structures', 'dp', 'sortings', 'trees']",,
Flowers                    ,                474D,3232,,https://www.codeforces.com/problemset/problem/474/D,Codeforces,['dp'],,
Captain Marmot                    ,                474C,1332,,https://www.codeforces.com/problemset/problem/474/C,Codeforces,"['brute force', 'geometry']",,
Worms                    ,                474B,5393,,https://www.codeforces.com/problemset/problem/474/B,Codeforces,"['binary search', 'implementation']",,
Keyboard                    ,                474A,6451,,https://www.codeforces.com/problemset/problem/474/A,Codeforces,['implementation'],,
Design Tutorial: Increase the Constraints                    ,                472G,101,,https://www.codeforces.com/problemset/problem/472/G,Codeforces,"['bitmasks', 'data structures', 'fft']",,
Design Tutorial: Change the Goal                    ,                472F,124,,https://www.codeforces.com/problemset/problem/472/F,Codeforces,"['constructive algorithms', 'math', 'matrices']",,
Design Tutorial: Learn from a Game                    ,                472E,70,,https://www.codeforces.com/problemset/problem/472/E,Codeforces,"['constructive algorithms', 'implementation']",,
Design Tutorial: Inverse the Problem                    ,                472D,1786,,https://www.codeforces.com/problemset/problem/472/D,Codeforces,"['dfs and similar', 'dsu', 'shortest paths', 'trees']",,
Design Tutorial: Make It Nondeterministic                    ,                472C,3954,,https://www.codeforces.com/problemset/problem/472/C,Codeforces,['greedy'],,
Design Tutorial: Learn from Life                    ,                472B,4976,,https://www.codeforces.com/problemset/problem/472/B,Codeforces,[],,
Design Tutorial: Learn from Math                    ,                472A,8334,,https://www.codeforces.com/problemset/problem/472/A,Codeforces,"['math', 'number theory']",,
MUH and Lots and Lots of Segments                    ,                471E,24,,https://www.codeforces.com/problemset/problem/471/E,Codeforces,"['data structures', 'dsu']",,
MUH and Cube Walls                    ,                471D,1466,,https://www.codeforces.com/problemset/problem/471/D,Codeforces,"['string suffix structures', 'strings']",,
MUH and House of Cards                    ,                471C,2186,,https://www.codeforces.com/problemset/problem/471/C,Codeforces,"['binary search', 'brute force', 'greedy', 'math']",,
MUH and Important Things                    ,                471B,3733,,https://www.codeforces.com/problemset/problem/471/B,Codeforces,['sortings'],,
MUH and Sticks                    ,                471A,6088,,https://www.codeforces.com/problemset/problem/471/A,Codeforces,['implementation'],,
Array Sorting                    ,                470H,62,,https://www.codeforces.com/problemset/problem/470/H,Codeforces,[],,
Hamming Distance                    ,                470G,63,,https://www.codeforces.com/problemset/problem/470/G,Codeforces,[],,
Pairwise Sums                    ,                470F,68,,https://www.codeforces.com/problemset/problem/470/F,Codeforces,[],,
Chessboard                    ,                470E,149,,https://www.codeforces.com/problemset/problem/470/E,Codeforces,[],,
Caesar Cipher                    ,                470D,111,,https://www.codeforces.com/problemset/problem/470/D,Codeforces,[],,
Eval                    ,                470C,116,,https://www.codeforces.com/problemset/problem/470/C,Codeforces,[],,
Hexakosioihexekontahexaphobia                    ,                470B,206,,https://www.codeforces.com/problemset/problem/470/B,Codeforces,[],,
Crystal Ball Sequence                    ,                470A,401,,https://www.codeforces.com/problemset/problem/470/A,Codeforces,['implementation'],,
Chat Online                    ,                469B,3375,,https://www.codeforces.com/problemset/problem/469/B,Codeforces,['implementation'],,
I Wanna Be the Guy                    ,                469A,7241,,https://www.codeforces.com/problemset/problem/469/A,Codeforces,"['greedy', 'implementation']",,
Permanent                    ,                468E,17,,https://www.codeforces.com/problemset/problem/468/E,Codeforces,"['dp', 'graph matchings', 'math', 'meet-in-the-middle']",,
Tree                    ,                468D,67,,https://www.codeforces.com/problemset/problem/468/D,Codeforces,['graph matchings'],,
Name,Slug,Submissions,Accuracy,QuestionURL,Platform,Tags,LanguagesAllowed,DateAdded
Minimization                    ,                571B,1088,,https://www.codeforces.com/problemset/problem/571/B,Codeforces,"['dp', 'greedy', 'sortings']",,
Lengthening Sticks                    ,                571A,1059,,https://www.codeforces.com/problemset/problem/571/A,Codeforces,"['combinatorics', 'implementation', 'math']",,
Pig and Palindromes                    ,                570E,654,,https://www.codeforces.com/problemset/problem/570/E,Codeforces,"['combinatorics', 'dp']",,
Tree Requests                    ,                570D,905,,https://www.codeforces.com/problemset/problem/570/D,Codeforces,"['binary search', 'constructive algorithms', 'dfs and similar', 'trees']",,
Replacement                    ,                570C,3746,,https://www.codeforces.com/problemset/problem/570/C,Codeforces,"['constructive algorithms', 'data structures', 'implementation']",,
Simple Game                    ,                570B,5084,,https://www.codeforces.com/problemset/problem/570/B,Codeforces,"['constructive algorithms', 'greedy', 'implementation', 'math']",,
Elections                    ,                570A,6053,,https://www.codeforces.com/problemset/problem/570/A,Codeforces,['implementation'],,
Inventory                    ,                569B,3639,,https://www.codeforces.com/problemset/problem/569/B,Codeforces,['greedy'],,
Music                    ,                569A,2798,,https://www.codeforces.com/problemset/problem/569/A,Codeforces,"['implementation', 'math']",,
Longest Increasing Subsequence                    ,                568E,34,,https://www.codeforces.com/problemset/problem/568/E,Codeforces,"['data structures', 'dp']",,
Sign Posts                    ,                568D,102,,https://www.codeforces.com/problemset/problem/568/D,Codeforces,"['brute force', 'math']",,
New Language                    ,                568C,232,,https://www.codeforces.com/problemset/problem/568/C,Codeforces,"['2-sat', 'greedy']",,
Symmetric and Transitive                    ,                568B,1188,,https://www.codeforces.com/problemset/problem/568/B,Codeforces,"['combinatorics', 'dp', 'math']",,
Primes or Palindromes?                    ,                568A,2547,,https://www.codeforces.com/problemset/problem/568/A,Codeforces,"['brute force', 'implementation', 'math', 'number theory']",,
Mausoleum                    ,                567F,219,,https://www.codeforces.com/problemset/problem/567/F,Codeforces,['dp'],,
President and Roads                    ,                567E,555,,https://www.codeforces.com/problemset/problem/567/E,Codeforces,"['dfs and similar', 'graphs', 'hashing', 'shortest paths']",,
One-Dimensional Battle Ships                    ,                567D,1899,,https://www.codeforces.com/problemset/problem/567/D,Codeforces,"['binary search', 'data structures', 'sortings']",,
Geometric Progression                    ,                567C,2846,,https://www.codeforces.com/problemset/problem/567/C,Codeforces,"['binary search', 'data structures', 'dp']",,
Berland National Library                    ,                567B,4613,,https://www.codeforces.com/problemset/problem/567/B,Codeforces,['implementation'],,
Lineland Mail                    ,                567A,6220,,https://www.codeforces.com/problemset/problem/567/A,Codeforces,['implementation'],,
Max and Min                    ,                566G,118,,https://www.codeforces.com/problemset/problem/566/G,Codeforces,['geometry'],,
Clique in the Divisibility Graph                    ,                566F,896,,https://www.codeforces.com/problemset/problem/566/F,Codeforces,"['dp', 'math', 'number theory']",,
Restoring Map                    ,                566E,20,,https://www.codeforces.com/problemset/problem/566/E,Codeforces,"['bitmasks', 'constructive algorithms', 'trees']",,
Restructuring Company                    ,                566D,548,,https://www.codeforces.com/problemset/problem/566/D,Codeforces,"['data structures', 'dsu']",,
Logistical Questions                    ,                566C,47,,https://www.codeforces.com/problemset/problem/566/C,Codeforces,"['dfs and similar', 'divide and conquer', 'trees']",,
Replicating Processes                    ,                566B,93,,https://www.codeforces.com/problemset/problem/566/B,Codeforces,"['constructive algorithms', 'greedy']",,
Matching Names                    ,                566A,222,,https://www.codeforces.com/problemset/problem/566/A,Codeforces,"['dfs and similar', 'strings', 'trees']",,
Gerald is into Art                    ,                560B,4204,,https://www.codeforces.com/problemset/problem/560/B,Codeforces,"['constructive algorithms', 'implementation']",,
